transaction_id,customer_id,amount,payment_method,bank_code,failure_code,failure_type,customer_tenure_months,failure_timestamp,customer_reply_intent
txn_10585,cust_2029,299,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,21,2026-08-30 01:56:08,ALREADY_PAID
txn_10586,cust_2394,2999,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,2,2026-08-19 09:56:08,PAY_LATER
txn_10587,cust_2374,299,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,21,2026-08-17 15:56:08,ALREADY_PAID
txn_10588,cust_2095,1499,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,9,2026-08-26 11:56:08,ALREADY_PAID
txn_10589,cust_2222,299,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,27,2026-08-20 09:56:08,FAILED_AGAIN
txn_10590,cust_2108,4999,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,15,2026-08-25 16:56:08,CANCEL_REQUEST
txn_10591,cust_2279,2999,NETBANKING,SBI,ISSUER_DOWN,soft_tech,2,2026-08-27 17:56:08,PAY_LATER
txn_10592,cust_2154,499,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,20,2026-08-24 13:56:08,ALREADY_PAID
txn_10593,cust_2364,299,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,4,2026-08-28 11:56:08,FAILED_AGAIN
txn_10594,cust_2275,499,CARD_RECURRING,SBI,MANDATE_REVOKED,hard_failure,19,2026-08-25 15:56:08,PAY_LATER
txn_10595,cust_2080,9999,NACH,SBI,ISSUER_DOWN,soft_tech,16,2026-08-29 20:56:08,CANCEL_REQUEST
txn_10596,cust_2377,4999,CARD_RECURRING,HDFC,GATEWAY_TIMEOUT,soft_tech,30,2026-08-30 12:56:08,ALREADY_PAID
txn_10597,cust_2391,4999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,18,2026-08-25 13:56:08,FAILED_AGAIN
txn_10598,cust_2094,499,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,5,2026-08-19 10:56:08,FAILED_AGAIN
txn_10599,cust_2074,1499,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,27,2026-08-29 13:56:08,NONE
txn_10600,cust_2318,4999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,20,2026-08-25 05:56:08,PAY_LATER
txn_10601,cust_2277,2999,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,26,2026-08-27 21:56:08,ALREADY_PAID
txn_10602,cust_2156,9999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,34,2026-08-23 08:56:08,FAILED_AGAIN
txn_10603,cust_2328,9999,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,32,2026-08-20 22:56:08,NONE
txn_10604,cust_2350,4999,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,13,2026-08-19 10:56:08,CANCEL_REQUEST
txn_10605,cust_2032,999,NETBANKING,SBI,ISSUER_DOWN,soft_tech,28,2026-08-17 00:56:08,ALREADY_PAID
txn_10606,cust_2320,299,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,13,2026-08-21 09:56:08,CANCEL_REQUEST
txn_10607,cust_2308,299,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,17,2026-08-30 03:56:08,FAILED_AGAIN
txn_10608,cust_2038,9999,CARD_RECURRING,KOTAK,ISSUER_DOWN,soft_tech,26,2026-08-29 01:56:08,CANCEL_REQUEST
txn_10609,cust_2328,9999,NETBANKING,AXIS,GATEWAY_TIMEOUT,soft_tech,28,2026-08-21 02:56:08,CANCEL_REQUEST
txn_10610,cust_2232,4999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,16,2026-08-28 10:56:08,NONE
txn_10611,cust_2253,4999,CARD_RECURRING,ICICI,GATEWAY_TIMEOUT,soft_tech,17,2026-08-17 09:56:08,PAY_LATER
txn_10612,cust_2171,1499,UPI_AUTOPAY,SBI,ISSUER_DOWN,soft_tech,28,2026-08-17 15:56:08,FAILED_AGAIN
txn_10613,cust_2198,499,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,6,2026-08-23 11:56:08,CANCEL_REQUEST
txn_10614,cust_2341,1499,UPI_AUTOPAY,SBI,MANDATE_REVOKED,hard_failure,22,2026-08-18 10:56:08,ALREADY_PAID
txn_10615,cust_2338,2999,NETBANKING,ICICI,EXPIRED_CARD,hard_failure,8,2026-08-30 18:56:08,NONE
txn_10616,cust_2098,4999,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,29,2026-08-25 16:56:08,CANCEL_REQUEST
txn_10617,cust_2091,299,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,12,2026-08-29 02:56:08,ALREADY_PAID
txn_10618,cust_2275,499,CARD_RECURRING,KOTAK,MANDATE_REVOKED,hard_failure,31,2026-08-19 19:56:08,NONE
txn_10619,cust_2070,4999,NACH,KOTAK,GATEWAY_TIMEOUT,soft_tech,7,2026-08-29 08:56:08,ALREADY_PAID
txn_10620,cust_2065,4999,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,18,2026-08-20 20:56:08,PAY_LATER
txn_10621,cust_2192,9999,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,25,2026-08-18 12:56:08,CANCEL_REQUEST
txn_10622,cust_2315,299,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,34,2026-08-29 12:56:08,FAILED_AGAIN
txn_10623,cust_2095,4999,CARD_RECURRING,KOTAK,ISSUER_DOWN,soft_tech,4,2026-08-19 00:56:08,ALREADY_PAID
txn_10624,cust_2130,299,UPI_AUTOPAY,HDFC,ISSUER_DOWN,soft_tech,5,2026-08-20 23:56:08,ALREADY_PAID
txn_10625,cust_2117,499,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,34,2026-08-19 12:56:08,NONE
txn_10626,cust_2025,999,NACH,ICICI,ISSUER_DOWN,soft_tech,28,2026-08-25 11:56:08,NONE
txn_10627,cust_2349,299,NETBANKING,SBI,GATEWAY_TIMEOUT,soft_tech,21,2026-08-20 03:56:08,ALREADY_PAID
txn_10628,cust_2306,999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,35,2026-08-30 12:56:08,FAILED_AGAIN
txn_10629,cust_2301,299,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,31,2026-08-27 02:56:08,FAILED_AGAIN
txn_10630,cust_2373,999,NETBANKING,KOTAK,GATEWAY_TIMEOUT,soft_tech,16,2026-08-17 09:56:08,CANCEL_REQUEST
txn_10631,cust_2168,999,NACH,AXIS,MANDATE_REVOKED,hard_failure,4,2026-08-30 06:56:08,CANCEL_REQUEST
txn_10632,cust_2298,999,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,13,2026-08-25 14:56:08,ALREADY_PAID
txn_10633,cust_2009,299,NETBANKING,AXIS,ISSUER_DOWN,soft_tech,21,2026-08-30 16:56:08,ALREADY_PAID
txn_10634,cust_2163,299,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,23,2026-08-20 00:56:08,NONE
txn_10635,cust_2233,9999,NACH,KOTAK,ISSUER_DOWN,soft_tech,15,2026-08-30 18:56:08,CANCEL_REQUEST
txn_10636,cust_2005,499,NACH,KOTAK,ISSUER_DOWN,soft_tech,32,2026-08-24 03:56:08,FAILED_AGAIN
txn_10637,cust_2192,2999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,3,2026-08-23 16:56:08,CANCEL_REQUEST
txn_10638,cust_2010,999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,15,2026-08-28 08:56:08,FAILED_AGAIN
txn_10639,cust_2316,299,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,31,2026-08-29 09:56:08,PAY_LATER
txn_10640,cust_2175,4999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,33,2026-08-27 15:56:08,CANCEL_REQUEST
txn_10641,cust_2185,499,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,30,2026-08-24 13:56:08,FAILED_AGAIN
txn_10642,cust_2017,999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,2,2026-08-23 22:56:08,ALREADY_PAID
txn_10643,cust_2274,299,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,31,2026-08-26 22:56:08,PAY_LATER
txn_10644,cust_2032,999,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,22,2026-08-17 12:56:08,ALREADY_PAID
txn_10645,cust_2056,4999,UPI_AUTOPAY,SBI,MANDATE_REVOKED,hard_failure,7,2026-08-23 04:56:08,FAILED_AGAIN
txn_10646,cust_2234,4999,NACH,AXIS,ISSUER_DOWN,soft_tech,25,2026-08-23 13:56:08,FAILED_AGAIN
txn_10647,cust_2121,1499,UPI_AUTOPAY,SBI,GATEWAY_TIMEOUT,soft_tech,29,2026-08-25 06:56:08,PAY_LATER
txn_10648,cust_2088,4999,CARD_RECURRING,HDFC,GATEWAY_TIMEOUT,soft_tech,23,2026-08-25 08:56:08,CANCEL_REQUEST
txn_10649,cust_2129,499,CARD_RECURRING,SBI,ISSUER_DOWN,soft_tech,33,2026-08-27 14:56:08,NONE
txn_10650,cust_2100,2999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,21,2026-08-18 10:56:08,NONE
txn_10651,cust_2215,2999,NETBANKING,SBI,ISSUER_DOWN,soft_tech,2,2026-08-19 20:56:08,CANCEL_REQUEST
txn_10652,cust_2387,1499,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,23,2026-08-30 10:56:08,PAY_LATER
txn_10653,cust_2375,2999,CARD_RECURRING,SBI,GATEWAY_TIMEOUT,soft_tech,28,2026-08-26 10:56:08,FAILED_AGAIN
txn_10654,cust_2213,499,NETBANKING,HDFC,ISSUER_DOWN,soft_tech,3,2026-08-30 16:56:08,NONE
txn_10655,cust_2132,2999,UPI_AUTOPAY,ICICI,INSUFFICIENT_FUNDS,soft_user,14,2026-08-18 19:56:08,NONE
txn_10656,cust_2155,9999,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,3,2026-08-27 10:56:08,PAY_LATER
txn_10657,cust_2219,4999,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,5,2026-08-25 05:56:08,NONE
txn_10658,cust_2108,4999,NACH,AXIS,ISSUER_DOWN,soft_tech,14,2026-08-26 14:56:08,CANCEL_REQUEST
txn_10659,cust_2274,1499,NACH,KOTAK,ISSUER_DOWN,soft_tech,8,2026-08-30 12:56:08,CANCEL_REQUEST
txn_10660,cust_2205,1499,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,5,2026-08-17 21:56:08,CANCEL_REQUEST
txn_10661,cust_2085,999,NETBANKING,KOTAK,EXPIRED_CARD,hard_failure,30,2026-08-27 16:56:08,CANCEL_REQUEST
txn_10662,cust_2280,4999,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,8,2026-08-17 07:56:08,NONE
txn_10663,cust_2270,999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,5,2026-08-25 07:56:08,FAILED_AGAIN
txn_10664,cust_2178,1499,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,25,2026-08-29 23:56:08,PAY_LATER
txn_10665,cust_2090,299,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,2,2026-08-20 20:56:08,CANCEL_REQUEST
txn_10666,cust_2185,2999,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,9,2026-08-24 19:56:08,CANCEL_REQUEST
txn_10667,cust_2326,9999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,22,2026-08-17 08:56:08,ALREADY_PAID
txn_10668,cust_2166,299,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,36,2026-08-20 03:56:08,PAY_LATER
txn_10669,cust_2172,2999,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,7,2026-08-17 02:56:08,PAY_LATER
txn_10670,cust_2390,2999,NETBANKING,HDFC,INSUFFICIENT_FUNDS,soft_user,25,2026-08-18 02:56:08,CANCEL_REQUEST
txn_10671,cust_2149,1499,NETBANKING,AXIS,MANDATE_REVOKED,hard_failure,6,2026-08-18 03:56:08,ALREADY_PAID
txn_10672,cust_2267,999,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,17,2026-08-22 11:56:08,NONE
txn_10673,cust_2018,4999,UPI_AUTOPAY,AXIS,ISSUER_DOWN,soft_tech,32,2026-08-23 01:56:08,CANCEL_REQUEST
txn_10674,cust_2132,1499,UPI_AUTOPAY,HDFC,ISSUER_DOWN,soft_tech,4,2026-08-25 13:56:08,ALREADY_PAID
txn_10675,cust_2354,1499,NACH,AXIS,EXPIRED_CARD,hard_failure,20,2026-08-20 05:56:08,NONE
txn_10676,cust_2127,1499,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,29,2026-08-20 12:56:08,ALREADY_PAID
txn_10677,cust_2289,9999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,14,2026-08-22 09:56:08,FAILED_AGAIN
txn_10678,cust_2321,1499,NACH,SBI,EXPIRED_CARD,hard_failure,18,2026-08-19 18:56:08,FAILED_AGAIN
txn_10679,cust_2032,1499,CARD_RECURRING,SBI,MANDATE_REVOKED,hard_failure,10,2026-08-21 10:56:08,ALREADY_PAID
txn_10680,cust_2215,999,CARD_RECURRING,KOTAK,MANDATE_REVOKED,hard_failure,3,2026-08-25 20:56:08,CANCEL_REQUEST
txn_10681,cust_2370,1499,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,10,2026-08-23 08:56:08,ALREADY_PAID
txn_10682,cust_2194,999,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,27,2026-08-25 10:56:08,FAILED_AGAIN
txn_10683,cust_2070,2999,UPI_AUTOPAY,ICICI,GATEWAY_TIMEOUT,soft_tech,35,2026-08-30 12:56:08,CANCEL_REQUEST
txn_10684,cust_2361,1499,NACH,ICICI,EXPIRED_CARD,hard_failure,8,2026-08-26 07:56:08,CANCEL_REQUEST
txn_10685,cust_2305,499,NETBANKING,SBI,ISSUER_DOWN,soft_tech,36,2026-08-29 09:56:08,PAY_LATER
txn_10686,cust_2098,2999,NETBANKING,HDFC,ISSUER_DOWN,soft_tech,13,2026-08-30 19:56:08,CANCEL_REQUEST
txn_10687,cust_2340,1499,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,25,2026-08-22 17:56:08,CANCEL_REQUEST
txn_10688,cust_2017,499,NETBANKING,SBI,GATEWAY_TIMEOUT,soft_tech,3,2026-08-23 17:56:08,PAY_LATER
txn_10689,cust_2311,4999,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,27,2026-08-18 18:56:08,ALREADY_PAID
txn_10690,cust_2093,999,NACH,SBI,INSUFFICIENT_FUNDS,soft_user,31,2026-08-18 22:56:08,PAY_LATER
txn_10691,cust_2283,499,UPI_AUTOPAY,ICICI,ISSUER_DOWN,soft_tech,11,2026-08-24 22:56:08,CANCEL_REQUEST
txn_10692,cust_2297,299,NACH,SBI,ISSUER_DOWN,soft_tech,19,2026-08-18 16:56:08,NONE
txn_10693,cust_2110,4999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,29,2026-08-20 00:56:08,NONE
txn_10694,cust_2150,1499,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,31,2026-08-28 08:56:08,NONE
txn_10695,cust_2238,9999,NACH,ICICI,ISSUER_DOWN,soft_tech,36,2026-08-24 17:56:08,PAY_LATER
txn_10696,cust_2143,4999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,15,2026-08-30 05:56:08,PAY_LATER
txn_10697,cust_2387,1499,CARD_RECURRING,SBI,ISSUER_DOWN,soft_tech,13,2026-08-23 02:56:08,CANCEL_REQUEST
txn_10698,cust_2307,4999,UPI_AUTOPAY,ICICI,INSUFFICIENT_FUNDS,soft_user,30,2026-08-23 14:56:08,ALREADY_PAID
txn_10699,cust_2258,999,CARD_RECURRING,KOTAK,ISSUER_DOWN,soft_tech,21,2026-08-26 20:56:08,ALREADY_PAID
txn_10700,cust_2058,299,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,16,2026-08-30 05:56:08,ALREADY_PAID
txn_10701,cust_2262,299,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,17,2026-08-18 12:56:08,ALREADY_PAID
txn_10702,cust_2206,299,NETBANKING,HDFC,INSUFFICIENT_FUNDS,soft_user,10,2026-08-25 11:56:08,FAILED_AGAIN
txn_10703,cust_2058,4999,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,28,2026-08-29 04:56:08,FAILED_AGAIN
txn_10704,cust_2032,499,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,22,2026-08-19 11:56:08,ALREADY_PAID
txn_10705,cust_2112,499,NETBANKING,HDFC,EXPIRED_CARD,hard_failure,4,2026-08-17 07:56:08,NONE
txn_10706,cust_2105,499,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,27,2026-08-25 06:56:08,ALREADY_PAID
txn_10707,cust_2028,999,CARD_RECURRING,ICICI,MANDATE_REVOKED,hard_failure,25,2026-08-23 09:56:08,NONE
txn_10708,cust_2270,4999,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,21,2026-08-24 03:56:08,CANCEL_REQUEST
txn_10709,cust_2063,999,NETBANKING,KOTAK,GATEWAY_TIMEOUT,soft_tech,36,2026-08-25 00:56:08,ALREADY_PAID
txn_10710,cust_2133,1499,NETBANKING,HDFC,GATEWAY_TIMEOUT,soft_tech,12,2026-08-17 19:56:08,ALREADY_PAID
txn_10711,cust_2024,1499,NACH,SBI,ISSUER_DOWN,soft_tech,15,2026-08-24 04:56:08,PAY_LATER
txn_10712,cust_2089,299,UPI_AUTOPAY,AXIS,ISSUER_DOWN,soft_tech,15,2026-08-23 19:56:08,ALREADY_PAID
txn_10713,cust_2220,499,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,26,2026-08-18 20:56:08,FAILED_AGAIN
txn_10714,cust_2146,999,NACH,SBI,INSUFFICIENT_FUNDS,soft_user,6,2026-08-20 00:56:08,FAILED_AGAIN
txn_10715,cust_2060,299,UPI_AUTOPAY,AXIS,EXPIRED_CARD,hard_failure,30,2026-08-23 10:56:08,PAY_LATER
txn_10716,cust_2053,999,NACH,KOTAK,MANDATE_REVOKED,hard_failure,2,2026-08-30 10:56:08,CANCEL_REQUEST
txn_10717,cust_2251,499,NACH,HDFC,EXPIRED_CARD,hard_failure,7,2026-08-23 02:56:08,PAY_LATER
txn_10718,cust_2056,499,UPI_AUTOPAY,ICICI,INSUFFICIENT_FUNDS,soft_user,36,2026-08-27 03:56:08,PAY_LATER
txn_10719,cust_2222,9999,NACH,ICICI,GATEWAY_TIMEOUT,soft_tech,21,2026-08-24 10:56:08,CANCEL_REQUEST
txn_10720,cust_2183,4999,NETBANKING,HDFC,EXPIRED_CARD,hard_failure,26,2026-08-24 16:56:08,ALREADY_PAID
txn_10721,cust_2047,9999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,3,2026-08-28 05:56:08,ALREADY_PAID
txn_10722,cust_2263,299,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,10,2026-08-24 12:56:08,FAILED_AGAIN
txn_10723,cust_2186,4999,NACH,SBI,GATEWAY_TIMEOUT,soft_tech,5,2026-08-17 05:56:08,PAY_LATER
txn_10724,cust_2167,299,NACH,ICICI,ISSUER_DOWN,soft_tech,1,2026-08-21 03:56:08,CANCEL_REQUEST
txn_10725,cust_2341,499,UPI_AUTOPAY,KOTAK,MANDATE_REVOKED,hard_failure,33,2026-08-23 07:56:08,PAY_LATER
txn_10726,cust_2002,4999,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,6,2026-08-25 17:56:08,CANCEL_REQUEST
txn_10727,cust_2023,299,NACH,KOTAK,GATEWAY_TIMEOUT,soft_tech,3,2026-08-28 22:56:08,PAY_LATER
txn_10728,cust_2215,9999,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,35,2026-08-24 11:56:08,ALREADY_PAID
txn_10729,cust_2138,499,NETBANKING,ICICI,INSUFFICIENT_FUNDS,soft_user,14,2026-08-25 20:56:08,NONE
txn_10730,cust_2310,1499,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,9,2026-08-22 21:56:08,FAILED_AGAIN
txn_10731,cust_2318,499,NACH,HDFC,MANDATE_REVOKED,hard_failure,25,2026-08-25 09:56:08,NONE
txn_10732,cust_2148,4999,UPI_AUTOPAY,AXIS,GATEWAY_TIMEOUT,soft_tech,4,2026-08-23 04:56:08,FAILED_AGAIN
txn_10733,cust_2293,4999,NETBANKING,SBI,ISSUER_DOWN,soft_tech,18,2026-08-26 09:56:08,PAY_LATER
txn_10734,cust_2064,4999,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,2,2026-08-29 19:56:08,ALREADY_PAID
txn_10735,cust_2335,999,CARD_RECURRING,HDFC,MANDATE_REVOKED,hard_failure,13,2026-08-20 23:56:08,NONE
txn_10736,cust_2245,2999,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,33,2026-08-22 22:56:08,PAY_LATER
txn_10737,cust_2187,299,NETBANKING,HDFC,MANDATE_REVOKED,hard_failure,29,2026-08-22 19:56:08,PAY_LATER
txn_10738,cust_2003,1499,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,3,2026-08-19 06:56:08,FAILED_AGAIN
txn_10739,cust_2078,299,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,5,2026-08-30 15:56:08,NONE
txn_10740,cust_2356,1499,UPI_AUTOPAY,HDFC,ISSUER_DOWN,soft_tech,23,2026-08-17 11:56:08,CANCEL_REQUEST
txn_10741,cust_2380,499,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,7,2026-08-30 21:56:08,NONE
txn_10742,cust_2063,4999,CARD_RECURRING,KOTAK,GATEWAY_TIMEOUT,soft_tech,17,2026-08-27 05:56:08,NONE
txn_10743,cust_2366,1499,UPI_AUTOPAY,SBI,ISSUER_DOWN,soft_tech,9,2026-08-17 16:56:08,FAILED_AGAIN
txn_10744,cust_2081,1499,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,19,2026-08-30 09:56:08,NONE
txn_10745,cust_2181,299,NETBANKING,AXIS,MANDATE_REVOKED,hard_failure,14,2026-08-22 14:56:08,PAY_LATER
txn_10746,cust_2160,4999,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,27,2026-08-25 12:56:08,FAILED_AGAIN
txn_10747,cust_2007,1499,NACH,SBI,ISSUER_DOWN,soft_tech,35,2026-08-18 23:56:08,NONE
txn_10748,cust_2049,4999,UPI_AUTOPAY,AXIS,EXPIRED_CARD,hard_failure,4,2026-08-26 19:56:08,PAY_LATER
txn_10749,cust_2300,999,UPI_AUTOPAY,SBI,ISSUER_DOWN,soft_tech,5,2026-08-21 22:56:08,FAILED_AGAIN
txn_10750,cust_2370,299,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,29,2026-08-18 15:56:08,FAILED_AGAIN
txn_10751,cust_2134,4999,NETBANKING,AXIS,EXPIRED_CARD,hard_failure,31,2026-08-26 09:56:08,CANCEL_REQUEST
txn_10752,cust_2152,999,CARD_RECURRING,HDFC,ISSUER_DOWN,soft_tech,36,2026-08-29 04:56:08,NONE
txn_10753,cust_2277,2999,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,18,2026-08-25 23:56:08,ALREADY_PAID
txn_10754,cust_2133,499,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,28,2026-08-18 17:56:08,ALREADY_PAID
txn_10755,cust_2080,499,CARD_RECURRING,SBI,GATEWAY_TIMEOUT,soft_tech,35,2026-08-24 04:56:08,CANCEL_REQUEST
txn_10756,cust_2199,999,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,15,2026-08-25 01:56:08,ALREADY_PAID
txn_10757,cust_2293,299,NETBANKING,HDFC,ISSUER_DOWN,soft_tech,23,2026-08-18 03:56:08,CANCEL_REQUEST
txn_10758,cust_2293,1499,NACH,KOTAK,MANDATE_REVOKED,hard_failure,22,2026-08-19 02:56:08,PAY_LATER
txn_10759,cust_2075,299,UPI_AUTOPAY,HDFC,GATEWAY_TIMEOUT,soft_tech,21,2026-08-24 16:56:08,NONE
txn_10760,cust_2230,2999,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,9,2026-08-24 11:56:08,CANCEL_REQUEST
txn_10761,cust_2254,9999,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,28,2026-08-23 05:56:08,CANCEL_REQUEST
txn_10762,cust_2255,299,NETBANKING,HDFC,INSUFFICIENT_FUNDS,soft_user,31,2026-08-17 14:56:08,CANCEL_REQUEST
txn_10763,cust_2260,999,UPI_AUTOPAY,ICICI,GATEWAY_TIMEOUT,soft_tech,31,2026-08-29 22:56:08,PAY_LATER
txn_10764,cust_2255,299,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,20,2026-08-21 20:56:08,ALREADY_PAID
txn_10765,cust_2352,9999,NACH,SBI,ISSUER_DOWN,soft_tech,17,2026-08-17 08:56:08,CANCEL_REQUEST
txn_10766,cust_2129,999,UPI_AUTOPAY,HDFC,GATEWAY_TIMEOUT,soft_tech,20,2026-08-24 15:56:08,CANCEL_REQUEST
txn_10767,cust_2163,4999,CARD_RECURRING,SBI,MANDATE_REVOKED,hard_failure,14,2026-08-23 22:56:08,PAY_LATER
txn_10768,cust_2208,4999,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,30,2026-08-21 18:56:08,NONE
txn_10769,cust_2057,299,NACH,KOTAK,MANDATE_REVOKED,hard_failure,16,2026-08-24 20:56:08,ALREADY_PAID
txn_10770,cust_2218,2999,UPI_AUTOPAY,ICICI,INSUFFICIENT_FUNDS,soft_user,25,2026-08-20 18:56:08,NONE
txn_10771,cust_2353,9999,NACH,ICICI,MANDATE_REVOKED,hard_failure,1,2026-08-27 17:56:08,ALREADY_PAID
txn_10772,cust_2192,9999,CARD_RECURRING,HDFC,INSUFFICIENT_FUNDS,soft_user,25,2026-08-22 03:56:08,ALREADY_PAID
txn_10773,cust_2131,2999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,13,2026-08-29 17:56:08,FAILED_AGAIN
txn_10774,cust_2126,999,UPI_AUTOPAY,SBI,GATEWAY_TIMEOUT,soft_tech,14,2026-08-30 21:56:08,CANCEL_REQUEST
txn_10775,cust_2265,4999,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,14,2026-08-30 09:56:08,PAY_LATER
txn_10776,cust_2268,1499,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,22,2026-08-18 22:56:08,CANCEL_REQUEST
txn_10777,cust_2056,9999,CARD_RECURRING,SBI,GATEWAY_TIMEOUT,soft_tech,23,2026-08-28 06:56:08,FAILED_AGAIN
txn_10778,cust_2151,4999,CARD_RECURRING,AXIS,GATEWAY_TIMEOUT,soft_tech,17,2026-08-26 21:56:08,ALREADY_PAID
txn_10779,cust_2399,499,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,19,2026-08-19 17:56:08,PAY_LATER
